open_time,close_time,O,H,L,C,V_Q,V_C
2017-11-05 04:30:00,2017-11-05 04:44:59.999000,7459.98,7459.99,7370.06,7449.58,90648.38383381,12.193046
2017-11-05 04:45:00,2017-11-05 04:59:59.999000,7449.79,7449.79,7385.01,7400.02,56974.26215495,7.698176
2017-11-05 05:00:00,2017-11-05 05:14:59.999000,7400.03,7439.93,7400.01,7429.98,62371.90986544,8.396879
2017-11-05 05:15:00,2017-11-05 05:29:59.999000,7429.98,7448.92,7416.7,7448.92,46975.52310585,6.315929
2017-11-05 05:30:00,2017-11-05 05:44:59.999000,7447.98,7447.98,7405.11,7425.0,31347.89535611,4.224171
2017-11-05 05:45:00,2017-11-05 05:59:59.999000,7420.02,7420.02,7405.14,7419.74,49414.27750617,6.66245
2017-11-05 06:00:00,2017-11-05 06:14:59.999000,7419.0,7419.69,7300.0,7388.94,99597.4407904,13.506866
2017-11-05 06:15:00,2017-11-05 06:29:59.999000,7388.94,7404.86,7350.01,7367.14,30828.62214682,4.183033
2017-11-05 06:30:00,2017-11-05 06:44:59.999000,7365.18,7379.89,7309.99,7341.86,97122.97698636,13.216595
2017-11-05 06:45:00,2017-11-05 06:59:59.999000,7339.99,7341.86,7315.24,7325.03,22533.55424418,3.07381
2017-11-05 07:00:00,2017-11-05 07:14:59.999000,7377.98,7384.98,7325.12,7384.95,107200.74279491,14.581197
2017-11-05 07:15:00,2017-11-05 07:29:59.999000,7384.93,7404.99,7354.06,7404.98,68990.72071745,9.35539
2017-11-05 07:30:00,2017-11-05 07:44:59.999000,7380.01,7400.0,7356.66,7398.47,57556.24948404,7.795054
2017-11-05 07:45:00,2017-11-05 07:59:59.999000,7398.47,7398.47,7353.06,7357.09,81924.4373915,11.115259
2017-11-05 08:00:00,2017-11-05 08:14:59.999000,7357.27,7387.68,7357.27,7360.13,72028.16980009,9.786077
2017-11-05 08:15:00,2017-11-05 08:29:59.999000,7360.12,7360.12,7285.01,7323.84,53923.44261957,7.358699
2017-11-05 08:30:00,2017-11-05 08:44:59.999000,7322.97,7322.98,7280.0,7280.0,76232.71021252,10.441275
2017-11-05 08:45:00,2017-11-05 08:59:59.999000,7294.98,7330.02,7280.02,7325.02,69110.4511341,9.466843
2017-11-05 09:00:00,2017-11-05 09:14:59.999000,7325.02,7390.0,7320.03,7353.16,73693.86316088,10.028519
2017-11-05 09:15:00,2017-11-05 09:29:59.999000,7353.15,7377.97,7330.01,7330.09,127191.90480356,17.315441
2017-11-05 09:30:00,2017-11-05 09:44:59.999000,7330.16,7377.0,7330.16,7377.0,43628.3368884,5.927816
2017-11-05 09:45:00,2017-11-05 09:59:59.999000,7377.0,7390.0,7360.0,7389.92,86170.44441088,11.67116
2017-11-05 10:00:00,2017-11-05 10:14:59.999000,7389.88,7389.89,7339.98,7340.01,54432.08588265,7.407344
2017-11-05 10:15:00,2017-11-05 10:29:59.999000,7340.01,7380.29,7340.01,7360.0,71812.62535295,9.747147
2017-11-05 10:30:00,2017-11-05 10:44:59.999000,7369.16,7384.93,7344.03,7379.98,65651.10316604,8.908694
2017-11-05 10:45:00,2017-11-05 10:59:59.999000,7379.99,7379.99,7344.22,7372.0,25651.97666001,3.478541
2017-11-05 11:00:00,2017-11-05 11:14:59.999000,7371.98,7371.99,7347.03,7347.05,48231.1447341,6.545984
2017-11-05 11:15:00,2017-11-05 11:29:59.999000,7362.74,7370.0,7356.12,7356.2,31715.89696273,4.304448
2017-11-05 11:30:00,2017-11-05 11:44:59.999000,7356.03,7397.99,7356.0,7397.99,50934.5651029,6.908491
2017-11-05 11:45:00,2017-11-05 11:59:59.999000,7390.02,7424.49,7390.0,7409.93,90545.14140234,12.218106
2017-11-05 12:00:00,2017-11-05 12:14:59.999000,7399.98,7409.98,7388.07,7393.15,68994.42161067,9.322717
2017-11-05 12:15:00,2017-11-05 12:29:59.999000,7400.03,7445.72,7400.02,7410.58,81101.38087246,10.942615
2017-11-05 12:30:00,2017-11-05 12:44:59.999000,7410.62,7430.26,7390.02,7390.36,90550.02593476,12.23182
2017-11-05 12:45:00,2017-11-05 12:59:59.999000,7391.03,7410.0,7390.08,7400.17,77083.62380844,10.414968
2017-11-05 13:00:00,2017-11-05 13:14:59.999000,7408.99,7415.0,7400.16,7401.0,73360.77973354,9.906873
2017-11-05 13:15:00,2017-11-05 13:29:59.999000,7401.02,7447.05,7401.01,7447.05,65253.27810689,8.808133
2017-11-05 13:30:00,2017-11-05 13:44:59.999000,7412.21,7447.12,7403.05,7420.0,89329.92949636,12.03868
2017-11-05 13:45:00,2017-11-05 13:59:59.999000,7403.22,7437.0,7403.22,7420.41,48568.00757037,6.541724
2017-11-05 14:00:00,2017-11-05 14:14:59.999000,7420.42,7455.0,7420.12,7450.01,65394.50776445,8.803562
2017-11-05 14:15:00,2017-11-05 14:29:59.999000,7455.0,7457.9,7425.15,7437.97,89573.60326468,12.031399
2017-11-05 14:30:00,2017-11-05 14:44:59.999000,7430.0,7437.0,7425.17,7425.22,16469.66379014,2.217284
2017-11-05 14:45:00,2017-11-05 14:59:59.999000,7436.0,7449.99,7426.24,7449.97,53376.69450701,7.171943
2017-11-05 15:00:00,2017-11-05 15:14:59.999000,7449.93,7449.93,7355.0,7380.0,83839.76101272,11.337219
2017-11-05 15:15:00,2017-11-05 15:29:59.999000,7380.0,7398.88,7349.98,7394.98,69764.31640076,9.464701
2017-11-05 15:30:00,2017-11-05 15:44:59.999000,7389.98,7402.99,7370.81,7370.83,82718.95896313,11.206055
2017-11-05 15:45:00,2017-11-05 15:59:59.999000,7370.83,7399.84,7370.82,7398.69,70057.14379325,9.485897
2017-11-05 16:00:00,2017-11-05 16:14:59.999000,7398.7,7409.99,7398.0,7409.98,69954.32008105,9.450409
2017-11-05 16:15:00,2017-11-05 16:29:59.999000,7409.78,7429.77,7403.05,7425.0,62117.7990405,8.381065
2017-11-05 16:30:00,2017-11-05 16:44:59.999000,7425.0,7429.68,7385.2,7404.99,39020.31185221,5.273058
2017-11-05 16:45:00,2017-11-05 16:59:59.999000,7417.88,7417.88,7390.54,7390.54,81204.58089125,10.970268
2017-11-05 17:00:00,2017-11-05 17:14:59.999000,7390.58,7420.01,7390.58,7420.0,66564.75452101,8.98157
2017-11-05 17:15:00,2017-11-05 17:29:59.999000,7401.4,7429.77,7401.4,7429.0,45899.28121872,6.182638
2017-11-05 17:30:00,2017-11-05 17:44:59.999000,7429.0,7429.0,7405.55,7420.17,34648.17855346,4.666873
2017-11-05 17:45:00,2017-11-05 17:59:59.999000,7420.03,7429.0,7320.0,7416.87,147660.59017326,20.010022
2017-11-05 18:00:00,2017-11-05 18:14:59.999000,7376.03,7417.0,7376.02,7416.69,95160.11941526,12.832811
2017-11-05 18:15:00,2017-11-05 18:29:59.999000,7416.7,7417.0,7399.98,7415.85,69653.43718567,9.396536
2017-11-05 18:30:00,2017-11-05 18:44:59.999000,7415.83,7420.0,7406.02,7417.02,135876.54985611,18.325155
2017-11-05 18:45:00,2017-11-05 18:59:59.999000,7417.01,7430.0,7405.01,7415.11,47374.71165374,6.387626
2017-11-05 19:00:00,2017-11-05 19:14:59.999000,7416.03,7448.86,7406.19,7406.22,55619.32635598,7.498356
2017-11-05 19:15:00,2017-11-05 19:29:59.999000,7406.24,7487.99,7406.22,7487.99,242576.0937999,32.52171
2017-11-05 19:30:00,2017-11-05 19:44:59.999000,7481.36,7494.98,7481.35,7494.98,132255.85991119,17.664594
2017-11-05 19:45:00,2017-11-05 19:59:59.999000,7494.95,7513.82,7482.06,7513.82,246566.46431865,32.888071
2017-11-05 20:00:00,2017-11-05 20:14:59.999000,7513.8,7524.97,7500.01,7510.02,100438.16734601,13.36342
2017-11-05 20:15:00,2017-11-05 20:29:59.999000,7510.01,7525.0,7455.0,7489.89,109912.9020404,14.625955
2017-11-05 20:30:00,2017-11-05 20:44:59.999000,7489.8,7524.44,7479.98,7524.44,112200.36277936,14.969624
2017-11-05 20:45:00,2017-11-05 20:59:59.999000,7524.44,7539.0,7520.0,7536.06,89477.23707965,11.888092
2017-11-05 21:00:00,2017-11-05 21:14:59.999000,7537.02,7550.0,7535.84,7540.51,150852.89873561,20.007933
2017-11-05 21:15:00,2017-11-05 21:29:59.999000,7540.5,7559.0,7540.5,7550.1,273019.92511416,36.175879
2017-11-05 21:30:00,2017-11-05 21:44:59.999000,7559.0,7588.88,7550.1,7572.24,204378.42304587,27.009881
2017-11-05 21:45:00,2017-11-05 21:59:59.999000,7572.26,7590.25,7557.38,7566.01,276143.6542103,36.439417
2017-11-05 22:00:00,2017-11-05 22:14:59.999000,7566.02,7572.03,7500.04,7549.98,279288.15878515,37.030075
2017-11-05 22:15:00,2017-11-05 22:29:59.999000,7549.99,7556.57,7530.03,7531.08,115120.34462511,15.263034
2017-11-05 22:30:00,2017-11-05 22:44:59.999000,7535.03,7570.1,7535.03,7569.9,135898.42225903,17.98335
2017-11-05 22:45:00,2017-11-05 22:59:59.999000,7569.9,7589.99,7501.0,7501.0,185812.09584256,24.599433
2017-11-05 23:00:00,2017-11-05 23:14:59.999000,7515.0,7544.97,7507.02,7544.96,53377.18367981,7.095306
2017-11-05 23:15:00,2017-11-05 23:29:59.999000,7544.95,7560.0,7524.01,7526.23,64490.11275713,8.554709
2017-11-05 23:30:00,2017-11-05 23:44:59.999000,7526.23,7544.94,7521.0,7521.0,142731.55230659,18.970928
2017-11-05 23:45:00,2017-11-05 23:59:59.999000,7524.88,7524.99,7480.08,7499.87,101763.36985018,13.585372
2017-11-06 00:00:00,2017-11-06 00:14:59.999000,7499.87,7500.12,7479.95,7479.96,175242.30440552,23.397946
2017-11-06 00:15:00,2017-11-06 00:29:59.999000,7479.98,7500.0,7476.01,7500.0,72765.8228892,9.725854
2017-11-06 00:30:00,2017-11-06 00:44:59.999000,7500.02,7523.55,7500.0,7520.0,65139.03302789,8.670543
2017-11-06 00:45:00,2017-11-06 00:59:59.999000,7520.02,7524.88,7480.38,7500.0,133091.0918495,17.706633
2017-11-06 01:00:00,2017-11-06 01:14:59.999000,7480.44,7499.92,7476.0,7480.02,111962.57300633,14.963866
2017-11-06 01:15:00,2017-11-06 01:29:59.999000,7480.01,7494.97,7460.0,7492.93,111109.50533718,14.850641
2017-11-06 01:30:00,2017-11-06 01:44:59.999000,7492.89,7492.9,7450.11,7489.99,81060.97565155,10.823872
2017-11-06 01:45:00,2017-11-06 01:59:59.999000,7489.98,7489.99,7475.0,7485.38,149421.79391515,19.955821
2017-11-06 02:00:00,2017-11-06 02:14:59.999000,7485.4,7524.39,7475.0,7524.36,86035.4408023,11.47216
2017-11-06 02:15:00,2017-11-06 02:29:59.999000,7524.35,7540.82,7514.95,7539.06,57597.83795443,7.653835
2017-11-06 02:30:00,2017-11-06 02:44:59.999000,7539.07,7539.08,7515.0,7515.02,12814.77576007,1.700977
2017-11-06 02:45:00,2017-11-06 02:59:59.999000,7515.02,7530.0,7515.0,7515.01,63646.25969829,8.468279
2017-11-06 03:00:00,2017-11-06 03:14:59.999000,7515.02,7540.82,7515.01,7515.22,61172.24940897,8.138825
2017-11-06 03:15:00,2017-11-06 03:29:59.999000,7515.92,7548.0,7515.92,7548.0,25948.95378458,3.441252
2017-11-06 03:30:00,2017-11-06 03:44:59.999000,7527.82,7547.99,7517.91,7517.91,2452.83607485,0.325726
2017-11-06 03:45:00,2017-11-06 03:59:59.999000,7530.0,7536.08,7515.93,7536.01,21827.83147584,2.896911
2017-11-06 04:00:00,2017-11-06 04:14:59.999000,7536.01,7545.0,7535.0,7535.01,65442.02506413,8.682118
2017-11-06 04:15:00,2017-11-06 04:29:59.999000,7535.01,7548.0,7516.06,7516.56,61326.26065034,8.13986
2017-11-06 04:30:00,2017-11-06 04:44:59.999000,7516.58,7524.98,7480.03,7523.94,137850.23797387,18.342467
2017-11-06 04:45:00,2017-11-06 04:59:59.999000,7524.99,7524.99,7480.21,7521.92,18706.20919911,2.487695
2017-11-06 05:00:00,2017-11-06 05:14:59.999000,7481.04,7521.86,7481.04,7491.2,28452.97906859,3.784471
2017-11-06 05:15:00,2017-11-06 05:29:59.999000,7491.2,7494.97,7385.05,7416.0,127407.1035929,17.117129
2017-11-06 05:30:00,2017-11-06 05:44:59.999000,7426.95,7438.0,7395.36,7421.21,83942.68861673,11.309562
2017-11-06 05:45:00,2017-11-06 05:59:59.999000,7421.21,7439.91,7301.9,7324.28,231584.12732693,31.429019
2017-11-06 06:00:00,2017-11-06 06:14:59.999000,7324.42,7419.94,7324.42,7399.87,97260.85849969,13.181087
2017-11-06 06:15:00,2017-11-06 06:29:59.999000,7397.94,7401.0,7365.49,7365.49,87122.29722524,11.780706
2017-11-06 06:30:00,2017-11-06 06:44:59.999000,7380.7,7396.94,7365.56,7394.68,68881.45721496,9.321299
2017-11-06 06:45:00,2017-11-06 06:59:59.999000,7394.67,7394.7,7350.0,7358.92,84637.57304939,11.487987
2017-11-06 07:00:00,2017-11-06 07:14:59.999000,7352.0,7355.89,7287.04,7320.0,164349.60943304,22.474809
2017-11-06 07:15:00,2017-11-06 07:29:59.999000,7319.99,7320.0,7279.02,7287.02,130561.77972876,17.897718
2017-11-06 07:30:00,2017-11-06 07:44:59.999000,7308.9,7348.0,7288.14,7348.0,54535.49249323,7.437934
2017-11-06 07:45:00,2017-11-06 07:59:59.999000,7348.0,7375.99,7315.03,7345.01,193606.73334609,26.331983
2017-11-06 08:00:00,2017-11-06 08:14:59.999000,7345.1,7385.0,7345.08,7384.99,52936.09448471,7.179683
2017-11-06 08:15:00,2017-11-06 08:29:59.999000,7384.98,7401.0,7362.47,7364.91,74454.96616089,10.095882
2017-11-06 08:30:00,2017-11-06 08:44:59.999000,7364.99,7387.83,7300.0,7313.33,170911.91076725,23.297374
2017-11-06 08:45:00,2017-11-06 08:59:59.999000,7313.38,7349.29,7310.0,7315.61,63969.19735747,8.739887
2017-11-06 09:00:00,2017-11-06 09:14:59.999000,7326.69,7359.01,7315.58,7326.57,100600.92949605,13.726084
2017-11-06 09:15:00,2017-11-06 09:29:59.999000,7326.58,7329.36,7315.68,7316.39,144397.08746689,19.72641
2017-11-06 09:30:00,2017-11-06 09:44:59.999000,7328.0,7379.96,7316.62,7355.01,123992.05094011,16.91033
2017-11-06 09:45:00,2017-11-06 09:59:59.999000,7355.01,7375.1,7330.77,7336.12,84035.83755133,11.438192
2017-11-06 10:00:00,2017-11-06 10:14:59.999000,7336.12,7365.0,7336.12,7340.32,45546.49300164,6.207765
2017-11-06 10:15:00,2017-11-06 10:29:59.999000,7340.28,7379.95,7340.28,7345.02,61579.79285147,8.379336
2017-11-06 10:30:00,2017-11-06 10:44:59.999000,7345.02,7355.0,7319.01,7348.9,125327.70278906,17.085394
2017-11-06 10:45:00,2017-11-06 10:59:59.999000,7328.06,7345.0,7319.1,7319.22,99096.3082565,13.52541
2017-11-06 11:00:00,2017-11-06 11:14:59.999000,7328.02,7328.02,7251.0,7261.47,171588.31826511,23.542665
2017-11-06 11:15:00,2017-11-06 11:29:59.999000,7261.45,7261.47,7186.78,7226.01,292594.20197121,40.514347
2017-11-06 11:30:00,2017-11-06 11:44:59.999000,7226.02,7261.49,7189.03,7195.52,141700.07210041,19.584424
2017-11-06 11:45:00,2017-11-06 11:59:59.999000,7215.93,7244.98,7200.02,7215.54,81896.45621926,11.340752
2017-11-06 12:00:00,2017-11-06 12:14:59.999000,7226.98,7226.98,7152.01,7164.0,184735.2725516,25.685909
2017-11-06 12:15:00,2017-11-06 12:29:59.999000,7164.51,7181.35,7150.0,7153.01,107003.84024593,14.948431
2017-11-06 12:30:00,2017-11-06 12:44:59.999000,7153.41,7171.6,7101.0,7164.0,136985.2310585,19.19197
2017-11-06 12:45:00,2017-11-06 12:59:59.999000,7164.9,7190.76,7140.23,7164.74,64820.55254838,9.047916
2017-11-06 13:00:00,2017-11-06 13:14:59.999000,7166.02,7248.0,7166.01,7247.99,125695.43396179,17.423115
2017-11-06 13:15:00,2017-11-06 13:29:59.999000,7247.99,7261.49,7225.01,7250.02,142179.76693647,19.635701
2017-11-06 13:30:00,2017-11-06 13:44:59.999000,7250.02,7250.02,7230.71,7247.59,222160.10569878,30.718245
2017-11-06 13:45:00,2017-11-06 13:59:59.999000,7247.56,7325.21,7247.56,7280.01,102060.04996446,14.01975
2017-11-06 14:00:00,2017-11-06 14:14:59.999000,7280.0,7310.93,7261.49,7309.98,106607.75274708,14.597149
2017-11-06 14:15:00,2017-11-06 14:29:59.999000,7309.98,7309.98,7272.53,7298.0,86282.03936524,11.829637
2017-11-06 14:30:00,2017-11-06 14:44:59.999000,7280.06,7328.18,7245.02,7323.98,81711.72037577,11.204265
2017-11-06 14:45:00,2017-11-06 14:59:59.999000,7319.99,7328.18,7293.87,7299.0,112102.49877307,15.349216
2017-11-06 15:00:00,2017-11-06 15:14:59.999000,7299.0,7318.99,7263.58,7290.3,174254.44589489,23.891727
2017-11-06 15:15:00,2017-11-06 15:29:59.999000,7318.45,7318.45,7265.17,7265.19,131109.63459967,17.976073
2017-11-06 15:30:00,2017-11-06 15:44:59.999000,7265.17,7285.2,7233.05,7255.01,128537.92157564,17.736362
2017-11-06 15:45:00,2017-11-06 15:59:59.999000,7250.05,7289.0,7250.05,7275.0,109167.85000779,14.991958
2017-11-06 16:00:00,2017-11-06 16:14:59.999000,7274.98,7294.47,7265.0,7265.02,52908.80816794,7.270906
2017-11-06 16:15:00,2017-11-06 16:29:59.999000,7265.03,7314.98,7265.03,7300.05,66568.83315582,9.134918
2017-11-06 16:30:00,2017-11-06 16:44:59.999000,7314.97,7349.0,7296.01,7340.0,149824.25941533,20.475702
2017-11-06 16:45:00,2017-11-06 16:59:59.999000,7342.0,7349.0,7310.6,7311.67,122911.32218969,16.753344
2017-11-06 17:00:00,2017-11-06 17:14:59.999000,7329.93,7329.94,7300.0,7300.0,109075.68860248,14.913146
2017-11-06 17:15:00,2017-11-06 17:29:59.999000,7296.6,7318.99,7280.01,7281.01,56606.52259932,7.755128
2017-11-06 17:30:00,2017-11-06 17:44:59.999000,7281.01,7288.06,7265.0,7288.06,66457.90382466,9.131674
2017-11-06 17:45:00,2017-11-06 17:59:59.999000,7299.99,7314.97,7299.99,7303.02,186222.14865938,25.505582
2017-11-06 18:00:00,2017-11-06 18:14:59.999000,7303.02,7307.97,7278.92,7299.96,97257.11435899,13.321662
2017-11-06 18:15:00,2017-11-06 18:29:59.999000,7299.95,7299.95,7265.05,7268.99,43408.22332604,5.969506
2017-11-06 18:30:00,2017-11-06 18:44:59.999000,7268.99,7297.64,7258.01,7297.64,67010.95376431,9.222397
2017-11-06 18:45:00,2017-11-06 18:59:59.999000,7296.46,7296.46,7270.43,7294.99,55563.65925716,7.617763
2017-11-06 19:00:00,2017-11-06 19:14:59.999000,7270.49,7299.63,7270.49,7296.16,115866.51619327,15.882806
2017-11-06 19:15:00,2017-11-06 19:29:59.999000,7296.18,7299.65,7258.01,7299.65,96835.59450434,13.277351
2017-11-06 19:30:00,2017-11-06 19:44:59.999000,7299.65,7313.0,7299.63,7313.0,127626.02783806,17.477546
2017-11-06 19:45:00,2017-11-06 19:59:59.999000,7313.0,7336.02,7304.11,7304.11,114037.77042511,15.569217
2017-11-06 20:00:00,2017-11-06 20:14:59.999000,7324.97,7330.0,7303.01,7330.0,82611.36966592,11.298077
2017-11-06 20:15:00,2017-11-06 20:29:59.999000,7336.01,7399.98,7310.03,7380.08,81521.6656846,11.089881
2017-11-06 20:30:00,2017-11-06 20:44:59.999000,7380.17,7399.89,7378.99,7399.0,172805.32795642,23.396827
2017-11-06 20:45:00,2017-11-06 20:59:59.999000,7398.98,7400.98,7385.0,7399.98,184102.04815179,24.890048
2017-11-06 21:00:00,2017-11-06 21:14:59.999000,7399.99,7399.99,7378.99,7387.98,105196.77740451,14.233809
2017-11-06 21:15:00,2017-11-06 21:29:59.999000,7378.99,7387.97,7350.62,7380.01,110140.07431884,14.923695
2017-11-06 21:30:00,2017-11-06 21:44:59.999000,7380.01,7390.0,7315.02,7315.12,64598.73952738,8.781864
2017-11-06 21:45:00,2017-11-06 21:59:59.999000,7315.14,7340.0,7315.14,7325.27,52769.20826773,7.202726
2017-11-06 22:00:00,2017-11-06 22:14:59.999000,7334.96,7334.96,7250.03,7277.96,170598.19793878,23.380664
2017-11-06 22:15:00,2017-11-06 22:29:59.999000,7274.98,7284.96,7230.04,7252.99,112107.37747399,15.468356
2017-11-06 22:30:00,2017-11-06 22:44:59.999000,7252.98,7280.02,7232.01,7280.02,72326.83008341,9.956392
2017-11-06 22:45:00,2017-11-06 22:59:59.999000,7285.0,7299.98,7270.45,7289.93,105207.89270827,14.43982
2017-11-06 23:00:00,2017-11-06 23:14:59.999000,7289.93,7289.94,7245.0,7264.97,143323.04541684,19.739919
2017-11-06 23:15:00,2017-11-06 23:29:59.999000,7255.22,7265.0,7202.07,7202.61,135969.12139643,18.805494
2017-11-06 23:30:00,2017-11-06 23:44:59.999000,7202.62,7244.46,7202.54,7240.0,83827.94421694,11.612655
2017-11-06 23:45:00,2017-11-06 23:59:59.999000,7240.0,7243.92,7216.06,7232.03,110581.31379251,15.285515
2017-11-07 00:00:00,2017-11-07 00:14:59.999000,7235.02,7270.56,7235.01,7237.04,105771.89996655,14.581195
2017-11-07 00:15:00,2017-11-07 00:29:59.999000,7239.99,7269.53,7150.02,7165.8,222391.34832357,30.818654
2017-11-07 00:30:00,2017-11-07 00:44:59.999000,7168.53,7240.0,7162.02,7162.03,127967.83961573,17.781062
2017-11-07 00:45:00,2017-11-07 00:59:59.999000,7162.03,7200.0,7152.18,7160.0,123738.61475843,17.262214
2017-11-07 01:00:00,2017-11-07 01:14:59.999000,7173.54,7196.88,7160.0,7161.02,100491.03537248,14.01431
2017-11-07 01:15:00,2017-11-07 01:29:59.999000,7161.02,7174.54,7100.0,7100.01,305623.60561771,42.908037
2017-11-07 01:30:00,2017-11-07 01:44:59.999000,7100.0,7100.05,7059.99,7060.0,177087.77798571,25.012082
2017-11-07 01:45:00,2017-11-07 01:59:59.999000,7060.0,7173.82,7050.0,7129.99,172463.31315088,24.364651
2017-11-07 02:00:00,2017-11-07 02:14:59.999000,7128.34,7143.01,7085.04,7086.02,125192.44889389,17.58811
2017-11-07 02:15:00,2017-11-07 02:29:59.999000,7086.04,7128.98,7086.0,7086.05,87376.34168097,12.306647
2017-11-07 02:30:00,2017-11-07 02:44:59.999000,7086.06,7100.33,7060.01,7086.1,68986.92093109,9.736649
2017-11-07 02:45:00,2017-11-07 02:59:59.999000,7088.28,7088.28,6960.0,7000.05,259743.02507945,37.042296
2017-11-07 03:00:00,2017-11-07 03:14:59.999000,7005.02,7023.95,6960.0,6990.0,139647.70010731,19.990537
2017-11-07 03:15:00,2017-11-07 03:29:59.999000,6990.0,7021.89,6958.0,6994.96,316230.41302627,45.329397
2017-11-07 03:30:00,2017-11-07 03:44:59.999000,6958.0,7030.0,6957.0,6990.01,431609.69614577,61.825738
2017-11-07 03:45:00,2017-11-07 03:59:59.999000,6990.01,7028.96,6985.01,7028.95,151132.13794636,21.602203
2017-11-07 04:00:00,2017-11-07 04:14:59.999000,7006.01,7093.48,7000.02,7087.98,138299.78340654,19.660719
2017-11-07 04:15:00,2017-11-07 04:29:59.999000,7087.92,7111.0,7056.03,7100.02,170186.15469688,24.002601
2017-11-07 04:30:00,2017-11-07 04:44:59.999000,7100.03,7134.48,7060.01,7061.6,104996.05844446,14.811362
2017-11-07 04:45:00,2017-11-07 04:59:59.999000,7061.02,7099.99,7056.0,7081.03,88236.75781827,12.468794
2017-11-07 05:00:00,2017-11-07 05:14:59.999000,7081.53,7094.5,7069.98,7069.98,130854.48819936,18.484537
2017-11-07 05:15:00,2017-11-07 05:29:59.999000,7069.97,7089.37,7056.01,7089.36,147313.64096389,20.840966
2017-11-07 05:30:00,2017-11-07 05:44:59.999000,7089.37,7103.79,7056.38,7081.22,148079.43022051,20.915561
2017-11-07 05:45:00,2017-11-07 05:59:59.999000,7103.78,7105.91,7082.21,7085.15,83177.496759,11.732843
2017-11-07 06:00:00,2017-11-07 06:14:59.999000,7085.2,7127.73,7085.18,7127.73,247134.10341718,34.845063
2017-11-07 06:15:00,2017-11-07 06:29:59.999000,7106.12,7155.0,7105.11,7105.11,258597.69373896,36.26831
2017-11-07 06:30:00,2017-11-07 06:44:59.999000,7115.0,7122.07,7083.5,7095.11,144287.50727491,20.33726
2017-11-07 06:45:00,2017-11-07 06:59:59.999000,7083.52,7152.13,6980.0,7017.74,208488.07573195,29.678416
2017-11-07 07:00:00,2017-11-07 07:14:59.999000,6980.54,7000.0,6933.0,6940.0,170137.82357421,24.403768
2017-11-07 07:15:00,2017-11-07 07:29:59.999000,6933.01,7043.94,6906.0,7031.69,187272.49418755,26.938644
2017-11-07 07:30:00,2017-11-07 07:44:59.999000,7031.68,7054.73,6978.52,6978.55,244903.15666786,34.910362
2017-11-07 07:45:00,2017-11-07 07:59:59.999000,6978.55,6999.47,6956.07,6960.12,120196.02166542,17.230524
2017-11-07 08:00:00,2017-11-07 08:14:59.999000,6981.72,7049.96,6960.12,6996.22,110820.71873115,15.859517
2017-11-07 08:15:00,2017-11-07 08:29:59.999000,6996.25,7033.5,6909.01,7019.98,158241.58588826,22.587841
2017-11-07 08:30:00,2017-11-07 08:44:59.999000,7013.01,7050.99,7013.01,7047.89,121965.53779518,17.322585
2017-11-07 08:45:00,2017-11-07 08:59:59.999000,7047.89,7098.45,7031.32,7062.0,166651.99997181,23.611204
2017-11-07 09:00:00,2017-11-07 09:14:59.999000,7069.97,7090.0,7058.06,7080.01,90614.6973157,12.804848
2017-11-07 09:15:00,2017-11-07 09:29:59.999000,7081.62,7092.09,7065.0,7081.61,138111.99330689,19.515037
2017-11-07 09:30:00,2017-11-07 09:44:59.999000,7089.93,7107.0,7081.61,7100.0,237036.1226569,33.398257
2017-11-07 09:45:00,2017-11-07 09:59:59.999000,7100.0,7100.99,7050.05,7057.0,99186.73089732,14.02288
2017-11-07 10:00:00,2017-11-07 10:14:59.999000,7057.0,7089.94,7010.37,7039.86,182966.02541711,25.992884
2017-11-07 10:15:00,2017-11-07 10:29:59.999000,7018.01,7049.98,6967.03,7039.84,347685.92570013,49.678291
2017-11-07 10:30:00,2017-11-07 10:44:59.999000,7039.84,7059.99,7039.84,7059.99,57508.95834894,8.156534
2017-11-07 10:45:00,2017-11-07 10:59:59.999000,7059.99,7089.34,7044.45,7065.0,135718.082625,19.206754
2017-11-07 11:00:00,2017-11-07 11:14:59.999000,7061.02,7100.97,7060.01,7100.0,60719.67085707,8.580582
2017-11-07 11:15:00,2017-11-07 11:29:59.999000,7090.02,7135.0,7090.01,7099.99,95175.79298006,13.383867
2017-11-07 11:30:00,2017-11-07 11:44:59.999000,7112.54,7128.0,7100.0,7121.99,52523.75710409,7.379977
2017-11-07 11:45:00,2017-11-07 11:59:59.999000,7121.99,7124.99,7109.99,7120.17,46193.4765144,6.487538
2017-11-07 12:00:00,2017-11-07 12:14:59.999000,7120.18,7134.3,7109.99,7133.85,67092.06013076,9.411406
2017-11-07 12:15:00,2017-11-07 12:29:59.999000,7133.85,7133.86,7109.99,7133.25,71660.35560675,10.065133
2017-11-07 12:30:00,2017-11-07 12:44:59.999000,7133.24,7133.86,7110.52,7128.99,64412.58660501,9.040612
2017-11-07 12:45:00,2017-11-07 12:59:59.999000,7128.98,7166.5,7125.01,7166.5,116962.95034969,16.384795
2017-11-07 13:00:00,2017-11-07 13:14:59.999000,7173.77,7188.81,7160.16,7169.06,44459.59674456,6.201112
2017-11-07 13:15:00,2017-11-07 13:29:59.999000,7170.01,7198.49,7165.0,7181.01,127380.60606288,17.74636
2017-11-07 13:30:00,2017-11-07 13:44:59.999000,7169.17,7195.39,7169.17,7170.29,109511.71915276,15.255395
